"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","poblacion","tasa","casosh","poblacionh","tasah","casosm","poblacionm","tasam","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación","TOTAL"
"1962",63,63594,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",11,2347,468.683425649766,2,1217,164.338537387017,9,1130,796.46017699115,0,0,0,4,7,0,0,11,0,11,0,0,0,0,0,0,11,0,11
"1963",63,63594,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",12,2409,498.13200498132,1,1239,80.7102502017756,11,1170,940.17094017094,0,0,0,1,11,0,0,12,0,12,0,0,0,0,0,0,12,0,12
"1964",63,63594,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",3,5275,56.8720379146919,0,2564,0,3,2711,110.660272962007,0,0,0,1,2,0,0,3,1,2,0,0,0,0,0,0,3,0,3
"1965",63,63690,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,580,172.413793103448,0,304,0,1,276,362.31884057971,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1966",63,63690,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",5,711,703.23488045007,0,382,0,5,329,1519.75683890578,0,0,0,2,3,0,0,5,0,5,0,0,0,0,0,0,5,0,5
"1967",63,63690,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,1495,66.8896321070234,0,774,0,1,721,138.69625520111,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1968",66,66045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",3,795,377.358490566038,0,408,0,3,387,775.193798449612,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"1969",66,66045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",5,1079,463.39202965709,3,576,520.833333333333,2,503,397.614314115308,0,0,0,3,2,0,0,5,0,5,0,0,0,0,0,0,5,0,5
"1970",66,66045,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",7,1123,623.3303650935,0,614,0,7,509,1375.24557956778,0,0,0,4,3,0,0,7,0,7,0,0,0,0,0,0,7,0,7
"1971",66,66045,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",3,1958,153.217568947906,0,1033,0,3,925,324.324324324324,0,0,0,1,2,0,1,2,0,3,0,0,0,0,0,0,3,0,3
"1972",66,66075,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",2,561,356.50623885918,0,297,0,2,264,757.575757575758,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1973",66,66088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,1729,57.8368999421631,0,921,0,1,808,123.762376237624,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1974",66,66088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",13,2291,567.437800087298,0,1195,0,13,1096,1186.13138686131,0,0,0,8,5,0,0,13,0,13,0,0,0,0,0,0,13,0,13
"1975",66,66088,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",9,2291,392.841553906591,2,1180,169.491525423729,7,1111,630.06300630063,0,0,0,5,4,0,0,9,0,9,0,1,0,0,0,0,8,0,9
"1976",66,66088,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",2,3836,52.1376433785193,0,1924,0,2,1912,104.602510460251,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1977",66,66170,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",20,13618,146.864444118079,1,6826,14.6498681511866,19,6792,279.740871613663,0,0,0,0,17,3,0,20,0,20,0,0,0,0,0,0,18,2,20
"1978",66,66170,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",52,17038,305.200140861603,7,8625,81.1594202898551,45,8413,534.886485201474,0,0,0,2,44,6,4,48,2,50,0,0,0,0,0,0,51,1,52
"1979",66,66170,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",96,17866,537.333482592634,5,9075,55.0964187327824,91,8791,1035.14958480264,0,0,0,4,76,16,1,95,2,94,0,0,1,0,0,0,93,2,96
"1980",66,66170,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",14,39222,35.6942532252307,2,19135,10.452051215051,12,20087,59.7401304326181,0,0,0,3,8,3,1,13,0,14,0,0,0,0,0,0,12,2,14
"1981",66,66318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,783,255.427841634738,0,394,0,2,389,514.13881748072,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1982",66,66318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,1084,92.2509225092251,1,554,180.505415162455,0,530,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1983",66,66318,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",3,1121,267.618198037467,0,576,0,3,545,550.45871559633,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"1984",66,66383,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,631,158.478605388273,0,338,0,1,293,341.296928327645,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1985",66,66383,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",3,623,481.540930979133,0,331,0,3,292,1027.39726027397,0,0,0,3,0,0,1,2,0,3,0,0,0,0,0,0,3,0,3
"1986",66,66400,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",4,2359,169.563374311149,1,1184,84.4594594594595,3,1175,255.31914893617,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,0,4
"1987",66,66400,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",14,2553,548.37446141794,2,1294,154.559505409583,12,1259,953.137410643368,0,0,0,0,14,0,1,13,0,14,0,1,1,0,0,0,12,0,14
"1988",66,66440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,1183,169.061707523246,1,601,166.389351081531,1,582,171.821305841924,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1989",66,66440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",7,1531,457.217504898759,0,773,0,7,758,923.482849604222,0,0,0,2,4,1,2,5,0,7,0,1,0,0,0,0,5,1,7
"1990",66,66440,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",6,1524,393.700787401575,1,779,128.369704749679,5,745,671.140939597315,0,0,0,3,2,1,0,6,0,6,0,1,1,0,0,0,4,0,6
"1991",66,66440,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",2,2599,76.9526741054252,0,1326,0,2,1273,157.109190887667,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1992",66,66456,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",3,1996,150.300601202405,0,1003,0,3,993,302.114803625378,0,0,0,1,2,0,0,3,0,3,0,1,0,0,0,0,2,0,3
"1993",66,66001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",51,28250,180.530973451327,9,14488,62.1203754831585,42,13762,305.188199389624,0,0,0,9,41,1,5,46,0,51,0,1,3,0,0,0,44,3,51
"1994",66,66001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",128,35306,362.544609981306,29,18053,160.638121087908,99,17253,573.813249869588,0,0,0,22,93,13,12,116,9,119,0,0,7,0,0,0,117,4,128
"1995",66,66001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",238,37523,634.277643045599,18,19151,93.9898699806799,220,18372,1197.47441759199,0,0,0,30,196,12,18,220,8,230,0,3,13,0,0,0,215,7,238
"1996",66,66001,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",51,84679,60.2274471828907,5,42206,11.8466568734303,46,42473,108.304099074706,0,0,0,8,43,0,5,46,6,45,0,0,2,0,0,0,47,2,51
"1997",66,66001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"Menores de un año",2,5106,39.1696043869957,0,2618,0,2,2488,80.3858520900322,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"1998",66,66572,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",6,2721,220.507166482911,0,1428,0,6,1293,464.037122969838,0,0,0,5,0,1,0,6,1,5,0,3,0,0,0,0,3,0,6
"1999",66,66572,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",3,1882,159.404888416578,1,1000,100,2,882,226.757369614512,0,0,0,2,0,1,0,3,0,3,0,2,0,0,0,0,1,0,3
"2000",66,66572,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,2668,37.4812593703148,0,1327,0,1,1341,74.5712155108128,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"2001",66,66594,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,2206,45.3309156844968,0,1166,0,1,1040,96.1538461538462,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
"2002",66,66594,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",4,2703,147.983721790603,1,1402,71.3266761768902,3,1301,230.591852421214,0,0,0,3,1,0,0,4,0,4,0,1,0,0,0,0,3,0,4
"2003",66,66594,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",2,2607,76.7165324127349,0,1351,0,2,1256,159.235668789809,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"2004",66,66682,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",3,4655,64.4468313641246,2,2400,83.3333333333333,1,2255,44.3458980044346,0,0,0,0,2,1,0,3,0,3,0,0,0,0,0,0,3,0,3
"2005",66,66682,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",15,6169,243.151240071324,2,3170,63.0914826498423,13,2999,433.477825941981,0,0,0,4,9,2,0,15,0,15,0,0,0,0,0,0,15,0,15
"2006",66,66682,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",16,6636,241.109101868596,2,3409,58.6682311528307,14,3227,433.839479392625,0,0,0,3,13,0,0,16,2,14,0,0,0,0,0,0,15,1,16
"2007",66,66682,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",6,13465,44.5599702933531,0,6802,0,6,6663,90.049527239982,0,0,0,2,3,1,0,6,2,4,0,0,0,0,0,0,6,0,6
"2008",66,66687,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,781,256.081946222791,0,399,0,2,382,523.560209424084,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"2009",66,66687,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,1125,88.8888888888889,1,580,172.413793103448,0,545,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2010",66,66687,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",2,1194,167.50418760469,0,625,0,2,569,351.493848857645,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"2011",66,66687,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,1875,53.3333333333333,0,948,0,1,927,107.874865156419,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2012",68,68013,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,144,694.444444444444,0,81,0,1,63,1587.30158730159,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2013",68,68051,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",4,823,486.026731470231,1,424,235.849056603774,3,399,751.87969924812,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,3,1,4
"2014",68,68051,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,1441,69.3962526023595,0,747,0,1,694,144.092219020173,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2015",68,68077,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,2231,44.8229493500672,0,1187,0,1,1044,95.7854406130268,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"2016",68,68077,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",6,2947,203.596878181201,2,1533,130.463144161774,4,1414,282.885431400283,0,0,0,5,1,0,0,6,0,6,0,0,0,0,0,0,6,0,6
"2017",68,68077,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",13,3100,419.354838709677,1,1589,62.9326620516048,12,1511,794.176042356056,0,0,0,3,6,4,0,13,0,13,0,0,0,0,0,0,13,0,13
"2018",68,68077,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",3,5588,53.6864710093057,0,2757,0,3,2831,105.969622041681,0,0,0,1,1,1,0,3,0,3,0,0,0,0,0,0,3,0,3
"2019",68,68079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,929,107.642626480086,1,459,217.864923747277,0,470,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2020",68,68079,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",2,903,221.483942414175,0,451,0,2,452,442.477876106195,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"2021",68,68081,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",9,17344,51.8911439114391,2,8825,22.6628895184136,7,8519,82.1692686935086,0,0,0,2,7,0,0,9,0,9,0,0,0,0,0,0,9,0,9
"2022",68,68081,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",34,20820,163.304514889529,3,10623,28.2406099971759,31,10197,304.010983622634,0,0,0,11,23,0,0,34,0,34,0,0,0,0,0,0,33,1,34
"2023",68,68081,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",65,19871,327.109858587892,4,10225,39.119804400978,61,9646,632.386481443085,0,0,0,24,38,3,0,65,0,65,0,0,0,0,0,0,61,4,65
"2024",68,68081,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",21,38271,54.8718350709414,0,19242,0,21,19029,110.357874822639,0,0,0,3,17,1,0,21,0,21,0,0,0,0,0,0,19,2,21
"2025",68,68092,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,648,154.320987654321,0,333,0,1,315,317.460317460317,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2026",68,68092,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,610,163.934426229508,0,319,0,1,291,343.642611683849,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2027",68,68092,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,982,101.83299389002,1,529,189.035916824197,0,453,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2028",68,68101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,1117,89.5255147717099,0,578,0,1,539,185.528756957328,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2029",68,68101,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,1189,84.1042893187552,0,611,0,1,578,173.010380622837,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2030",68,68001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",29,36465,79.5283148224325,10,18650,53.6193029490617,19,17815,106.651698007297,0,0,0,1,25,3,0,29,0,29,0,0,0,0,0,0,20,9,29
"2031",68,68001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",56,45650,122.672508214677,10,23241,43.0274084591885,46,22409,205.274666428667,0,0,0,8,44,4,0,56,0,56,0,1,0,0,0,0,43,12,56
"2032",68,68001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",102,49354,206.670178708919,13,25110,51.7722023098367,89,24244,367.101138426002,0,0,0,8,82,12,2,100,1,101,0,0,0,0,0,0,82,20,102
"2033",68,68001,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",26,116185,22.3781038860438,2,58609,3.41244518759917,24,57576,41.6840350145894,0,0,0,6,18,2,0,26,0,26,0,0,0,0,0,0,24,2,26
"2034",68,68147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,490,204.081632653061,0,267,0,1,223,448.430493273543,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2035",68,68147,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,511,195.694716242661,1,276,362.31884057971,0,235,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2036",68,68152,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,452,221.238938053097,0,250,0,1,202,495.049504950495,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2037",68,68162,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",1,1188,84.1750841750842,0,659,0,1,529,189.035916824197,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"2038",68,68167,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,884,113.122171945701,0,443,0,1,441,226.757369614512,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2039",68,68167,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",3,1147,261.5518744551,2,594,336.700336700337,1,553,180.831826401447,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,2,1,3
"2040",68,68167,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",3,1134,264.550264550265,0,599,0,3,535,560.747663551402,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0,3
"2041",68,68167,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",2,1752,114.155251141553,1,886,112.866817155756,1,866,115.473441108545,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"2042",68,68169,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",1,212,471.698113207547,1,107,934.579439252336,0,105,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
"2043",68,68190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,2736,73.0994152046784,0,1395,0,2,1341,149.142431021626,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,1,2
"2044",68,68190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",9,3616,248.893805309735,0,1818,0,9,1798,500.55617352614,0,0,0,4,5,0,0,9,0,9,0,0,0,0,0,0,8,1,9
"2045",68,68190,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",18,3643,494.098270656053,2,1808,110.619469026549,16,1835,871.934604904632,0,0,0,11,7,0,0,18,0,18,0,0,0,0,0,0,12,6,18
"2046",68,68190,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2022,"(18 a 28)",3,7012,42.7837992013691,0,3936,0,3,3076,97.5292587776333,0,0,0,0,2,1,1,2,0,3,0,0,0,0,0,0,2,1,3
"2047",68,68207,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",2,556,359.712230215827,0,274,0,2,282,709.219858156028,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"2048",68,68209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,327,305.810397553517,0,169,0,1,158,632.911392405063,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2049",68,68209,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",1,273,366.300366300366,0,144,0,1,129,775.193798449612,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2050",68,68229,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",2,958,208.768267223382,0,485,0,2,473,422.832980972516,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
"2051",68,68229,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(06 a 11)",1,1208,82.7814569536424,1,600,166.666666666667,0,608,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"2052",68,68229,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(12 a 17)",5,1191,419.815281276238,0,591,0,5,600,833.333333333333,0,0,0,4,1,0,0,5,0,5,0,0,0,0,0,0,5,0,5
"2053",68,68235,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2022,"(01 a 05)",8,1799,444.691495275153,4,896,446.428571428571,4,903,442.96788482835,0,0,0,8,0,0,0,8,0,8,0,0,0,0,0,0,7,1,8
